Hour,Region,GridPurchase_MW,GridSell_MW,DirectRenewable_MW,RenewableCharge_MW,GridCharge_MW,Curtailment_MW,Discharge_MW,SOC_MWh,ElectricityPrice,SellPrice,CarbonIntensity,AvailableRenewable_MW,NetGridImport_MW
1178,RegionD,0.0,180.0,470.0,0.0,0.0,0.0,51.30560042662398,108.15268817204296,280.38,218.7,0.4534,650.0,-180.0
1179,RegionD,0.0,180.0,542.35,0.0,0.0,0.0,16.881999999999948,90.0,280.51,218.8,0.4505,722.35,-180.0
1180,RegionD,0.0,180.0,559.871999573376,0.0,0.0,60.128000426624,0.0,90.0,280.64,218.9,0.4456,800.0,-180.0
1181,RegionD,0.0,180.0,590.8736,-0.0,0.0,106.77639999999997,0.0,90.0,280.77,219.0,0.4391,877.65,-180.0
1182,RegionD,0.0,180.0,591.308800426624,0.0,0.0,178.69119957337603,0.0,90.0,280.89,219.09,0.4315,950.0,-180.0
1183,RegionD,0.0,180.0,602.611199573376,0.0,0.0,229.518800426624,0.0,90.0,432.34,337.23,0.4233,1012.13,-180.0
1184,RegionD,0.0,180.0,602.4576000000001,-0.0,0.0,277.3523999999999,0.0,90.0,432.53,337.37,0.415,1059.81,-180.0
1185,RegionD,0.0,180.0,557.76,-0.0,0.0,352.02,0.0,90.0,432.72,337.52,0.4074,1089.78,-180.0
1186,RegionD,0.0,180.0,502.65599957337605,-0.0,0.0,417.344000426624,0.0,90.0,432.91,337.67,0.4008,1100.0,-180.0
1187,RegionD,0.0,180.0,520.1408,-0.0,0.0,389.63919999999996,0.0,90.0,433.09,337.81,0.3959,1089.78,-180.0
1188,RegionD,0.0,180.0,458.3808,0.0,0.0,421.4291999999999,0.0,90.0,433.27,337.95,0.393,1059.81,-180.0
1189,RegionD,0.0,180.0,425.024,0.0,0.0,407.106,0.0,90.0,433.45,338.09,0.3923,1012.13,-180.0
1190,RegionD,0.0,180.0,386.9056,-0.0,0.0,383.09439999999995,0.0,90.0,433.62,338.22,0.3938,950.0,-180.0
1191,RegionD,0.0,180.0,368.48,0.0,0.0,329.16999999999996,0.0,90.0,433.79,338.36,0.3976,877.65,-180.0
1192,RegionD,0.0,180.0,334.346239573376,0.0,0.0,285.653760426624,0.0,90.0,433.95,338.48,0.4033,800.0,-180.0
1193,RegionD,0.0,180.0,281.3568,120.39772970411646,0.0,140.5954702958835,0.0,203.17386592186946,629.45,490.97,0.4107,722.35,-180.0
1194,RegionD,0.0,180.0,285.2864,184.71359999999999,0.0,0.0,0.0,376.80464992186944,629.67,491.14,0.4192,650.0,-180.0
1195,RegionD,0.0,180.0,305.254399573376,102.61560042662398,0.0,0.0,0.0,473.263314322896,629.89,491.31,0.4282,587.87,-180.0
1196,RegionD,0.0,180.0,340.275199573376,19.914800426624026,0.0,0.0,0.0,491.9832267239226,630.09,491.47,0.4373,540.19,-180.0
1197,RegionD,0.0,180.0,330.22,0.0,0.0,0.0,1.9784004266239776,489.8559144372301,630.28,491.62,0.4457,510.22,-180.0
1198,RegionD,0.0,180.0,320.0,0.0,0.0,0.0,54.2208,431.55397895335915,391.33,305.24,0.453,500.0,-180.0
1199,RegionD,0.0,180.0,330.22,0.0,0.0,0.0,62.57360042662401,364.2705376344086,391.44,305.32,0.4586,510.22,-180.0
1200,RegionD,0.0,180.0,360.19000000000005,0.0,0.0,0.0,105.30759999999998,251.03655913978497,282.78,220.57,0.4623,540.19,-180.0
1201,RegionD,0.0,180.0,407.87,0.0,0.0,0.0,87.74599999999998,156.68602150537637,282.85,220.62,0.4637,587.87,-180.0
1202,RegionD,0.0,180.0,470.0,0.0,0.0,0.0,26.908800426623998,127.75182749825379,282.91,220.67,0.4629,650.0,-180.0
1203,RegionD,0.0,180.0,542.35,0.0,0.0,0.0,35.10919957337603,90.0,282.97,220.72,0.4598,722.35,-180.0
1204,RegionD,0.0,180.0,599.0015999999999,-0.0,0.0,20.99840000000006,0.0,90.0,283.03,220.76,0.4547,800.0,-180.0
1205,RegionD,0.0,180.0,626.8416000000001,-0.0,0.0,70.80839999999989,0.0,90.0,283.08,220.8,0.4479,877.65,-180.0
1206,RegionD,0.0,180.0,610.982399573376,-0.0,0.0,159.01760042662397,0.0,90.0,283.12,220.83,0.44,950.0,-180.0
1207,RegionD,0.0,180.0,619.0208,-0.0,0.0,213.1092,0.0,90.0,435.64,339.8,0.4315,1012.13,-180.0
1208,RegionD,0.0,180.0,613.9392,0.0,0.0,265.8707999999999,0.0,90.0,435.69,339.84,0.423,1059.81,-180.0
1209,RegionD,0.0,180.0,552.127999573376,0.0,0.0,357.652000426624,0.0,90.0,435.73,339.87,0.4151,1089.78,-180.0
1210,RegionD,0.0,180.0,542.3103995733761,0.0,0.0,377.6896004266239,0.0,90.0,435.77,339.9,0.4083,1100.0,-180.0
1211,RegionD,0.0,180.0,469.0176,0.0,0.0,440.76239999999996,0.0,90.0,435.8,339.92,0.4031,1089.78,-180.0
1212,RegionD,0.0,180.0,436.62080000000003,0.0,0.0,443.1891999999999,0.0,90.0,435.82,339.94,0.3998,1059.81,-180.0
1213,RegionD,0.0,180.0,427.26656,0.0,0.0,404.86343999999997,0.0,90.0,435.83,339.95,0.3988,1012.13,-180.0
1214,RegionD,0.0,180.0,424.5632,0.0,0.0,345.43679999999995,0.0,90.0,435.83,339.95,0.4,950.0,-180.0
1215,RegionD,0.0,180.0,371.82848,0.0,0.0,325.82151999999996,0.0,90.0,435.82,339.94,0.4034,877.65,-180.0
1216,RegionD,0.0,180.0,330.4576,-0.0,0.0,289.5424,0.0,90.0,435.8,339.92,0.4088,800.0,-180.0
1217,RegionD,0.0,180.0,282.649599573376,143.29037504857757,0.0,116.41002537804638,0.0,224.6929525456629,631.88,492.87,0.4158,722.35,-180.0
1218,RegionD,0.0,180.0,288.0384,181.96159999999998,0.0,0.0,0.0,395.7368565456629,631.82,492.82,0.4239,650.0,-180.0
1219,RegionD,0.0,180.0,337.53599957337605,70.33400042662396,0.0,0.0,0.0,461.8508169466894,631.76,492.77,0.4326,587.87,-180.0
1220,RegionD,0.0,180.0,331.187199573376,29.00280042662405,0.0,0.0,0.0,489.113449347716,631.68,492.71,0.4413,540.19,-180.0
1221,RegionD,0.0,180.0,309.2096,21.010400000000004,0.0,0.0,0.0,508.863225347716,631.59,492.64,0.4493,510.22,-180.0
1222,RegionD,0.0,180.0,320.0,0.0,0.0,0.0,63.10399957337597,441.00946236559133,391.96,305.73,0.4562,500.0,-180.0
1223,RegionD,0.0,180.0,330.22,0.0,0.0,0.0,66.46480042662398,369.54193502513544,391.89,305.67,0.4615,510.22,-180.0
1224,RegionD,0.0,180.0,360.19000000000005,0.0,0.0,0.0,54.414799573375944,311.0313978494624,282.97,220.72,0.4647,540.19,-180.0
1225,RegionD,0.0,180.0,407.87,0.0,0.0,0.0,82.26760042662397,222.57161244449037,282.91,220.67,0.4658,587.87,-180.0
1226,RegionD,0.0,180.0,470.0,0.0,0.0,0.0,100.57280000000003,114.42881674556563,282.84,220.62,0.4645,650.0,-180.0
1227,RegionD,0.0,180.0,542.35,0.0,0.0,0.0,22.71879957337603,90.0,282.77,220.56,0.461,722.35,-180.0
1228,RegionD,0.0,180.0,598.643199573376,0.0,0.0,21.356800426623977,0.0,90.0,282.69,220.5,0.4555,800.0,-180.0
1229,RegionD,0.0,180.0,587.7887995733761,-0.0,0.0,109.8612004266239,0.0,90.0,282.6,220.43,0.4483,877.65,-180.0
1230,RegionD,0.0,180.0,596.108799573376,-0.0,0.0,173.89120042662398,0.0,90.0,282.51,220.36,0.44,950.0,-180.0
1231,RegionD,0.0,180.0,614.758399573376,0.0,0.0,217.371600426624,0.0,90.0,434.48,338.89,0.4311,1012.13,-180.0
1232,RegionD,0.0,180.0,573.8752004266241,0.0,0.0,305.9347995733758,0.0,90.0,434.33,338.78,0.4222,1059.81,-180.0
1233,RegionD,0.0,180.0,551.091200426624,-0.0,0.0,358.68879957337595,0.0,90.0,434.16,338.64,0.4139,1089.78,-180.0
1234,RegionD,0.0,180.0,503.116800426624,-0.0,0.0,416.88319957337603,0.0,90.0,433.99,338.51,0.4067,1100.0,-180.0
1235,RegionD,0.0,180.0,470.47679957337596,-0.0,0.0,439.303200426624,0.0,90.0,433.81,338.37,0.401,1089.78,-180.0
1236,RegionD,0.0,180.0,437.63199957337605,0.0,0.0,442.17800042662384,0.0,90.0,433.63,338.23,0.3974,1059.81,-180.0
1237,RegionD,0.0,180.0,413.06752042662396,-0.0,0.0,419.0624795733761,0.0,90.0,433.43,338.08,0.396,1012.13,-180.0
1238,RegionD,0.0,180.0,395.52000042662405,0.0,0.0,374.47999957337595,0.0,90.0,433.23,337.92,0.3968,950.0,-180.0
1239,RegionD,0.0,180.0,354.8032,0.0,0.0,342.84680000000003,0.0,90.0,433.03,337.76,0.3998,877.65,-180.0
1240,RegionD,0.0,180.0,313.382399573376,0.0,0.0,306.617600426624,0.0,90.0,432.81,337.59,0.4048,800.0,-180.0
1241,RegionD,0.0,180.0,293.030400426624,33.181583831825044,0.0,216.138015741551,0.0,121.19068880191554,627.26,489.26,0.4114,722.35,-180.0
1242,RegionD,0.0,180.0,297.9584,172.04160000000002,0.0,0.0,0.0,282.90979280191556,626.94,489.01,0.4192,650.0,-180.0
1243,RegionD,0.0,180.0,306.611200426624,101.258799573376,0.0,0.0,0.0,378.093064400889,626.6,488.75,0.4275,587.87,-180.0
1244,RegionD,0.0,180.0,314.176000426624,46.013999573376054,0.0,0.0,0.0,421.34622399986245,626.26,488.48,0.4358,540.19,-180.0
1245,RegionD,0.0,180.0,322.6112,7.608800000000031,0.0,0.0,0.0,428.4984959998625,625.91,488.21,0.4435,510.22,-180.0
1246,RegionD,0.0,180.0,320.0,0.0,0.0,0.0,53.54240042662394,370.9260224228475,388.28,302.86,0.4501,500.0,-180.0
1247,RegionD,0.0,180.0,330.22,0.0,0.0,0.0,60.32080000000002,306.0649471540303,388.05,302.68,0.455,510.22,-180.0
1248,RegionD,0.0,180.0,360.19000000000005,0.0,0.0,0.0,85.55720042662398,214.06795744798296,280.09,218.47,0.4579,540.19,-180.0
1249,RegionD,0.0,180.0,407.87,0.0,0.0,0.0,69.77480000000003,139.0412907813163,279.93,218.35,0.4586,587.87,-180.0
1250,RegionD,0.0,180.0,470.0,0.0,0.0,0.0,24.60480000000007,112.58451658776782,279.75,218.21,0.4571,650.0,-180.0
1251,RegionD,0.0,180.0,542.35,0.0,0.0,0.0,21.003600426624075,90.0,279.58,218.07,0.4533,722.35,-180.0
1252,RegionD,0.0,180.0,564.5056,0.0,0.0,55.49440000000004,0.0,90.0,279.41,217.94,0.4475,800.0,-180.0
1253,RegionD,0.0,180.0,573.158400426624,0.0,0.0,124.49159957337599,0.0,90.0,279.23,217.8,0.4401,877.65,-180.0
1254,RegionD,0.0,180.0,599.014399573376,0.0,0.0,170.98560042662405,0.0,90.0,279.05,217.66,0.4315,950.0,-180.0
1255,RegionD,0.0,180.0,594.073599573376,0.0,0.0,238.056400426624,0.0,90.0,429.04,334.65,0.4223,1012.13,-180.0
1256,RegionD,0.0,180.0,566.6304,-0.0,0.0,313.17959999999994,0.0,90.0,428.76,334.43,0.4132,1059.81,-180.0
1257,RegionD,0.0,180.0,578.214400426624,0.0,0.0,331.56559957337595,0.0,90.0,428.48,334.21,0.4046,1089.78,-180.0
1258,RegionD,0.0,180.0,536.371199573376,0.0,0.0,383.628800426624,0.0,90.0,428.21,334.0,0.3972,1100.0,-180.0
1259,RegionD,0.0,180.0,514.5344,-0.0,0.0,395.24559999999997,0.0,90.0,427.93,333.79,0.3914,1089.78,-180.0
1260,RegionD,0.0,180.0,477.158400426624,-0.0,0.0,402.65159957337596,0.0,90.0,427.65,333.57,0.3875,1059.81,-180.0
1261,RegionD,0.0,180.0,416.755200426624,0.0,0.0,415.374799573376,0.0,90.0,427.37,333.35,0.3859,1012.13,-180.0
1262,RegionD,0.0,180.0,401.201920426624,0.0,0.0,368.79807957337607,0.0,90.0,427.09,333.13,0.3866,950.0,-180.0
1263,RegionD,0.0,180.0,355.5456,0.0,0.0,342.10439999999994,0.0,90.0,426.81,332.91,0.3895,877.65,-180.0
1264,RegionD,0.0,180.0,320.69120042662405,-0.0,0.0,299.30879957337595,0.0,90.0,426.53,332.69,0.3944,800.0,-180.0
1265,RegionD,0.0,180.0,316.416,150.72857396524964,0.0,75.20542603475036,0.0,231.68485952733465,618.07,482.09,0.4009,722.35,-180.0
1266,RegionD,0.0,180.0,296.844799573376,173.155200426624,0.0,0.0,0.0,394.4507479283612,617.67,481.78,0.4085,650.0,-180.0
1267,RegionD,0.0,180.0,319.193600426624,88.67639957337599,0.0,0.0,0.0,477.8065635273346,617.27,481.47,0.4167,587.87,-180.0
1268,RegionD,0.0,180.0,350.246399573376,9.943600426624073,0.0,0.0,0.0,487.15354792836126,616.88,481.17,0.425,540.19,-180.0
1269,RegionD,0.0,180.0,330.22,0.0,0.0,0.0,17.171999573376013,468.68903225806446,616.49,480.86,0.4326,510.22,-180.0
1270,RegionD,0.0,180.0,320.0,0.0,0.0,0.0,30.976,435.381505376344,382.41,298.28,0.4392,500.0,-180.0
1271,RegionD,0.0,180.0,330.22,0.0,0.0,0.0,101.7672,325.95440860215047,382.18,298.1,0.4441,510.22,-180.0
1272,RegionD,0.0,180.0,360.19000000000005,0.0,0.0,0.0,103.6819999999999,214.46838709677422,275.85,215.16,0.447,540.19,-180.0
1273,RegionD,0.0,180.0,407.87,0.0,0.0,0.0,74.7156,134.12903225806454,275.68,215.03,0.4477,587.87,-180.0
1274,RegionD,0.0,180.0,470.0,0.0,0.0,0.0,41.04000000000002,90.0,275.52,214.91,0.4462,650.0,-180.0
1275,RegionD,0.0,180.0,525.0432,-0.0,0.0,17.306800000000067,0.0,90.0,275.36,214.78,0.4424,722.35,-180.0
1276,RegionD,0.0,180.0,584.9087995733761,-0.0,0.0,35.091200426623914,0.0,90.0,275.2,214.66,0.4367,800.0,-180.0
1277,RegionD,0.0,180.0,604.160000426624,-0.0,0.0,93.48999957337594,0.0,90.0,275.05,214.54,0.4293,877.65,-180.0
1278,RegionD,0.0,180.0,613.644799573376,0.0,0.0,156.35520042662404,0.0,90.0,274.9,214.42,0.4208,950.0,-180.0
1279,RegionD,0.0,180.0,626.867199573376,-0.0,0.0,205.26280042662404,0.0,90.0,422.7,329.71,0.4118,1012.13,-180.0
1280,RegionD,0.0,180.0,581.312000426624,-0.0,0.0,298.497999573376,0.0,90.0,422.48,329.53,0.4027,1059.81,-180.0
1281,RegionD,0.0,180.0,522.7776,-0.0,0.0,387.00239999999997,0.0,90.0,422.27,329.37,0.3943,1089.78,-180.0
1282,RegionD,0.0,180.0,506.790400426624,-0.0,0.0,413.20959957337595,0.0,90.0,422.07,329.21,0.387,1100.0,-180.0
1283,RegionD,0.0,180.0,496.2432,-0.0,0.0,413.53679999999997,0.0,90.0,421.87,329.06,0.3814,1089.78,-180.0
1284,RegionD,0.0,180.0,444.3392,0.0,0.0,435.47079999999994,0.0,90.0,421.67,328.9,0.3777,1059.81,-180.0
1285,RegionD,0.0,180.0,440.450560426624,-0.0,0.0,391.67943957337593,0.0,90.0,421.49,328.76,0.3763,1012.13,-180.0
1286,RegionD,0.0,180.0,404.049920426624,-0.0,0.0,365.950079573376,0.0,90.0,421.31,328.62,0.3771,950.0,-180.0
1287,RegionD,0.0,180.0,384.99968,-0.0,0.0,312.65031999999997,0.0,90.0,421.14,328.49,0.3802,877.65,-180.0
1288,RegionD,0.0,180.0,345.28000000000003,0.0,0.0,274.71999999999997,0.0,90.0,420.98,328.36,0.3853,800.0,-180.0
1289,RegionD,0.0,180.0,301.977599573376,44.82362260304111,0.0,195.5487778235829,0.0,132.13420524685864,610.19,475.95,0.3921,722.35,-180.0
1290,RegionD,0.0,180.0,312.588800426624,157.411199573376,0.0,0.0,0.0,280.10073284583206,609.98,475.78,0.4,650.0,-180.0
1291,RegionD,0.0,180.0,300.28800042662397,107.58199957337604,0.0,0.0,0.0,381.2278124448055,609.78,475.63,0.4085,587.87,-180.0
1292,RegionD,0.0,180.0,315.54559957337597,44.64440042662409,0.0,0.0,0.0,423.19354884583214,609.59,475.48,0.417,540.19,-180.0
1293,RegionD,0.0,180.0,330.22,0.0,0.0,0.0,7.328799999999944,415.3131187383053,609.41,475.34,0.4249,510.22,-180.0
1294,RegionD,0.0,180.0,320.0,0.0,0.0,0.0,14.502399999999966,399.7191402436817,378.15,294.96,0.4317,500.0,-180.0
1295,RegionD,0.0,180.0,330.22,0.0,0.0,0.0,49.58160042662399,346.40559139784943,378.06,294.89,0.4369,510.22,-180.0
1296,RegionD,0.0,180.0,360.19000000000005,0.0,0.0,0.0,86.51719999999995,253.37634408602156,272.98,212.92,0.4402,540.19,-180.0
1297,RegionD,0.0,180.0,407.87,0.0,0.0,0.0,93.01960042662404,153.35526835846883,272.92,212.88,0.4412,587.87,-180.0
1298,RegionD,0.0,180.0,470.0,0.0,0.0,0.0,58.46080000000006,90.49419308965156,272.87,212.84,0.44,650.0,-180.0
1299,RegionD,0.0,180.0,542.35,0.0,0.0,0.0,0.4595995733759537,90.0,272.83,212.81,0.4366,722.35,-180.0
1300,RegionD,0.0,180.0,595.0208,-0.0,0.0,24.97919999999999,0.0,90.0,272.79,212.78,0.4312,800.0,-180.0
1301,RegionD,0.0,180.0,590.719999573376,-0.0,0.0,106.93000042662402,0.0,90.0,272.75,212.75,0.4242,877.65,-180.0
1302,RegionD,0.0,180.0,603.878399573376,0.0,0.0,166.121600426624,0.0,90.0,272.73,212.73,0.4161,950.0,-180.0
1303,RegionD,0.0,180.0,597.6959995733761,-0.0,0.0,234.43400042662392,0.0,90.0,419.55,327.25,0.4074,1012.13,-180.0
1304,RegionD,0.0,180.0,639.5647995733759,-0.0,0.0,240.24520042662402,0.0,90.0,419.52,327.23,0.3987,1059.81,-180.0
1305,RegionD,0.0,180.0,537.843199573376,0.0,0.0,371.936800426624,0.0,90.0,419.51,327.22,0.3907,1089.78,-180.0
1306,RegionD,0.0,180.0,550.630400426624,-0.0,0.0,369.36959957337604,0.0,90.0,419.5,327.21,0.3838,1100.0,-180.0
1307,RegionD,0.0,180.0,457.38240042662403,-0.0,0.0,452.39759957337594,0.0,90.0,419.5,327.21,0.3785,1089.78,-180.0
1308,RegionD,0.0,180.0,465.5104,0.0,0.0,414.29959999999994,0.0,90.0,419.51,327.22,0.3753,1059.81,-180.0
1309,RegionD,0.0,180.0,432.25599957337596,-0.0,0.0,399.874000426624,0.0,90.0,419.53,327.23,0.3742,1012.13,-180.0
1310,RegionD,0.0,180.0,407.477760426624,0.0,0.0,362.52223957337605,0.0,90.0,419.56,327.26,0.3755,950.0,-180.0
1311,RegionD,0.0,180.0,371.93343999999996,-0.0,0.0,325.71656,0.0,90.0,419.6,327.29,0.379,877.65,-180.0
1312,RegionD,0.0,180.0,328.42240000000004,-0.0,0.0,291.57759999999996,0.0,90.0,419.65,327.33,0.3845,800.0,-180.0
1313,RegionD,0.0,180.0,287.487999573376,36.47436906900931,0.0,218.38763135761474,0.0,124.28590692486875,608.57,474.68,0.3917,722.35,-180.0
1314,RegionD,0.0,180.0,298.559999573376,171.440000426624,0.0,0.0,0.0,285.4395073258953,608.66,474.75,0.4,650.0,-180.0
1315,RegionD,0.0,180.0,294.69440000000003,113.17559999999997,0.0,0.0,0.0,391.82457132589525,608.76,474.83,0.4089,587.87,-180.0
1316,RegionD,0.0,180.0,281.86880042662403,78.32119957337602,0.0,0.0,0.0,465.4464989248687,608.87,474.92,0.4178,540.19,-180.0
1317,RegionD,0.0,180.0,296.0384,34.1816,0.0,0.0,0.0,497.5772029248687,609.0,475.02,0.4261,510.22,-180.0
1318,RegionD,0.0,180.0,320.0,0.0,0.0,0.0,43.212799573375946,451.11182703951823,378.09,294.91,0.4333,500.0,-180.0
1319,RegionD,0.0,180.0,330.22,0.0,0.0,0.0,89.40240042662401,354.98021367755695,378.18,294.98,0.439,510.22,-180.0
1320,RegionD,0.0,180.0,360.19000000000005,0.0,0.0,0.0,80.33479957337596,268.5987087599484,273.2,213.1,0.4426,540.19,-180.0
1321,RegionD,0.0,180.0,407.87,0.0,0.0,0.0,80.62919999999997,181.9006442438194,273.27,213.15,0.444,587.87,-180.0
1322,RegionD,0.0,180.0,470.0,0.0,0.0,0.0,33.37279957337603,146.01591351975915,273.36,213.22,0.4432,650.0,-180.0
1323,RegionD,0.0,180.0,542.35,0.0,0.0,0.0,52.09479957337601,90.0,273.44,213.28,0.4402,722.35,-180.0
1324,RegionD,0.0,180.0,527.231999573376,-0.0,0.0,92.76800042662398,0.0,90.0,273.53,213.35,0.4352,800.0,-180.0
1325,RegionD,0.0,180.0,637.3632,-0.0,0.0,60.28679999999997,0.0,90.0,273.62,213.42,0.4286,877.65,-180.0
1326,RegionD,0.0,180.0,584.7808,0.0,0.0,185.2192,0.0,90.0,273.72,213.5,0.4208,950.0,-180.0
1327,RegionD,0.0,180.0,613.286399573376,0.0,0.0,218.843600426624,0.0,90.0,421.26,328.58,0.4125,1012.13,-180.0
1328,RegionD,0.0,180.0,600.025599573376,0.0,0.0,279.78440042662396,0.0,90.0,421.42,328.71,0.4042,1059.81,-180.0
1329,RegionD,0.0,180.0,578.3936004266241,0.0,0.0,331.3863995733759,0.0,90.0,421.58,328.83,0.3965,1089.78,-180.0
1330,RegionD,0.0,180.0,543.2063995733761,-0.0,0.0,376.7936004266239,0.0,90.0,421.75,328.97,0.3899,1100.0,-180.0
1331,RegionD,0.0,180.0,480.665600426624,0.0,0.0,429.114399573376,0.0,90.0,421.93,329.11,0.385,1089.78,-180.0
1332,RegionD,0.0,180.0,435.46880000000004,0.0,0.0,444.34119999999984,0.0,90.0,422.1,329.24,0.3821,1059.81,-180.0
1333,RegionD,0.0,180.0,436.56192000000004,0.0,0.0,395.56808,0.0,90.0,422.29,329.39,0.3814,1012.13,-180.0
1334,RegionD,0.0,180.0,391.296000426624,-0.0,0.0,378.703999573376,0.0,90.0,422.47,329.53,0.3829,950.0,-180.0
1335,RegionD,0.0,180.0,368.54528000000005,0.0,0.0,329.10471999999993,0.0,90.0,422.66,329.67,0.3867,877.65,-180.0
1336,RegionD,0.0,180.0,350.681600426624,-0.0,0.0,269.318399573376,0.0,90.0,422.85,329.82,0.3925,800.0,-180.0
1337,RegionD,0.0,180.0,314.905600426624,144.14997269971482,0.0,83.29442687366122,0.0,225.50097433773192,613.42,478.47,0.3999,722.35,-180.0
1338,RegionD,0.0,180.0,316.32639957337597,153.67360042662403,0.0,0.0,0.0,369.9541587387585,613.71,478.69,0.4085,650.0,-180.0
1339,RegionD,0.0,180.0,317.926399573376,89.94360042662402,0.0,0.0,0.0,454.5011431397851,613.99,478.91,0.4177,587.87,-180.0
1340,RegionD,0.0,180.0,307.07199957337605,53.11800042662401,0.0,0.0,0.0,504.43206354081167,614.29,479.15,0.4268,540.19,-180.0
1341,RegionD,0.0,180.0,327.321600426624,2.8983995733760253,0.0,0.0,0.0,507.15655913978514,614.58,479.37,0.4354,510.22,-180.0
1342,RegionD,0.0,180.0,320.0,0.0,0.0,0.0,63.62880000000007,438.73849462365604,381.65,297.69,0.4428,500.0,-180.0
1343,RegionD,0.0,180.0,330.22,0.0,0.0,0.0,92.53839957337601,339.23483916841303,381.83,297.83,0.4486,510.22,-180.0
1344,RegionD,0.0,180.0,360.19000000000005,0.0,0.0,0.0,84.21320042662398,248.68301075268835,275.9,215.2,0.4525,540.19,-180.0
1345,RegionD,0.0,180.0,407.87,0.0,0.0,0.0,87.65640000000002,154.42881720430123,276.03,215.3,0.4541,587.87,-180.0
1346,RegionD,0.0,180.0,470.0,0.0,0.0,0.0,44.70080000000007,106.36344086021514,276.16,215.4,0.4534,650.0,-180.0
1347,RegionD,0.0,180.0,542.35,0.0,0.0,0.0,15.218000000000075,90.0,276.3,215.51,0.4505,722.35,-180.0
1348,RegionD,0.0,180.0,566.476800426624,0.0,0.0,53.52319957337602,0.0,90.0,276.43,215.62,0.4456,800.0,-180.0
1349,RegionD,0.0,180.0,585.983999573376,-0.0,0.0,111.66600042662401,0.0,90.0,276.56,215.72,0.4391,877.65,-180.0
1350,RegionD,0.0,180.0,575.6032,-0.0,0.0,194.39679999999998,0.0,90.0,276.69,215.82,0.4315,950.0,-180.0
1351,RegionD,0.0,180.0,575.8592,0.0,0.0,256.2708,0.0,90.0,425.87,332.18,0.4233,1012.13,-180.0
1352,RegionD,0.0,180.0,591.884799573376,-0.0,0.0,287.925200426624,0.0,90.0,426.07,332.33,0.415,1059.81,-180.0
1353,RegionD,0.0,180.0,568.627199573376,0.0,0.0,341.152800426624,0.0,90.0,426.26,332.48,0.4074,1089.78,-180.0
1354,RegionD,0.0,180.0,506.521600426624,-0.0,0.0,413.478399573376,0.0,90.0,426.45,332.63,0.4008,1100.0,-180.0
1355,RegionD,0.0,180.0,479.20640000000003,-0.0,0.0,430.57359999999994,0.0,90.0,426.64,332.78,0.3959,1089.78,-180.0
1356,RegionD,0.0,180.0,448.409599573376,-0.0,0.0,431.40040042662395,0.0,90.0,426.82,332.92,0.393,1059.81,-180.0
1357,RegionD,0.0,180.0,411.3664,-0.0,0.0,420.7636,0.0,90.0,427.0,333.06,0.3923,1012.13,-180.0
1358,RegionD,0.0,180.0,391.999999573376,-0.0,0.0,378.00000042662396,0.0,90.0,427.18,333.2,0.3938,950.0,-180.0
1359,RegionD,0.0,180.0,371.57759999999996,-0.0,0.0,326.0724,0.0,90.0,427.35,333.33,0.3976,877.65,-180.0
1360,RegionD,0.0,180.0,313.871360426624,-0.0,0.0,306.128639573376,0.0,90.0,427.51,333.46,0.4033,800.0,-180.0
1361,RegionD,0.0,180.0,323.59680000000003,75.11960277548685,0.0,143.6335972245131,0.0,160.61242660895763,620.13,483.7,0.4107,722.35,-180.0
1362,RegionD,0.0,180.0,274.1376,195.86239999999998,0.0,0.0,0.0,344.7230826089576,620.35,483.87,0.4192,650.0,-180.0
1363,RegionD,0.0,180.0,270.3872,137.4828,0.0,0.0,0.0,473.9569146089576,620.57,484.04,0.4282,587.87,-180.0
1364,RegionD,0.0,180.0,341.93920042662404,18.250799573376014,0.0,0.0,0.0,491.11266620793106,620.78,484.21,0.4373,540.19,-180.0
1365,RegionD,0.0,180.0,317.12,13.100000000000023,0.0,0.0,0.0,503.4266662079311,620.98,484.36,0.4457,510.22,-180.0
1366,RegionD,0.0,180.0,320.0,0.0,0.0,0.0,42.45760042662397,457.7733324158623,385.55,300.73,0.453,500.0,-180.0
1367,RegionD,0.0,180.0,330.22,0.0,0.0,0.0,59.73199999999997,393.545375426615,385.66,300.81,0.4586,510.22,-180.0
1368,RegionD,0.0,180.0,360.19000000000005,0.0,0.0,0.0,116.81479999999999,267.938063598658,278.61,217.32,0.4623,540.19,-180.0
1369,RegionD,0.0,180.0,407.87,0.0,0.0,0.0,94.78599957337599,166.01763394986662,278.68,217.37,0.4637,587.87,-180.0
1370,RegionD,0.0,180.0,470.0,0.0,0.0,0.0,56.38720000000001,105.38623610040426,278.75,217.43,0.4629,650.0,-180.0
1371,RegionD,0.0,180.0,542.35,0.0,0.0,0.0,14.309199573375963,90.0,278.82,217.48,0.4598,722.35,-180.0
1372,RegionD,0.0,180.0,604.1344004266241,0.0,0.0,15.865599573375903,0.0,90.0,278.87,217.52,0.4547,800.0,-180.0
1373,RegionD,0.0,180.0,617.7408004266241,0.0,0.0,79.90919957337587,0.0,90.0,278.93,217.57,0.4479,877.65,-180.0
1374,RegionD,0.0,180.0,600.1664,-0.0,0.0,169.83360000000005,0.0,90.0,278.97,217.6,0.44,950.0,-180.0
1375,RegionD,0.0,180.0,575.232,0.0,0.0,256.898,0.0,90.0,429.26,334.82,0.4315,1012.13,-180.0
