Hour,Region,Total_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,GridSell_MW,Curtailment_MW,GridPurchase_MW,NetImport_MW,Cost_CNY,CarbonEmission_tCO2
1006,RegionA,390.96,500.0,46.9152,54.3702,0.0,398.7146,344.0448,344.0448,226484.69183999998,224.90208575999998
1006,RegionB,432.729,500.0,64.9093,49.5,0.0,385.5906,367.8197,367.8197,232046.414139,224.92174655000002
1006,RegionC,408.0798,500.0,73.4544,46.75,0.0,379.7956,334.6254,334.6254,204988.17378600003,194.04926946
1006,RegionD,321.4592,500.0,120.5472,75.8906,166.9592,136.603,200.912,33.9528,27788.844527999994,88.96383360000002
1006,RegionE,352.95,500.0,194.1225,61.1755,134.5861,110.1159,158.8275,24.2414,18710.1935,36.84798
1006,RegionF,381.3429,500.0,224.9923,55.0015,121.0034,99.0028,156.3506,35.3472,22663.111548,42.85569946
1007,RegionA,436.482,510.22,52.3778,54.9411,0.0,402.9011,384.1042,384.1042,252974.867162,254.39221166
1007,RegionB,449.4285,510.22,67.4143,49.5,0.0,393.3057,382.0142,382.0142,241115.902614,236.65779690000002
1007,RegionC,450.087,510.22,81.0157,46.75,0.0,382.4543,369.0713,369.0713,226196.418344,216.82938875000002
1007,RegionD,404.1984,510.22,149.063,72.2314,158.9091,130.0165,255.1354,96.2263,51600.057264999996,114.45374044
1007,RegionE,391.1625,510.22,215.1394,59.0161,129.8355,106.229,176.0231,46.1876,25983.330445,41.3654285
1007,RegionF,425.1706,510.22,256.134,50.8172,111.7978,91.471,169.0366,57.2388,29943.399819999995,46.941463819999996
1008,RegionA,459.9045,540.19,55.1885,55.0,0.0,430.0015,422.716,422.716,201166.31724,282.33201640000004
1008,RegionB,475.362,540.19,71.3043,49.5,0.0,419.3857,420.2577,420.2577,191662.726662,262.57701096
1008,RegionC,489.1962,540.19,88.0553,46.75,0.0,405.3847,416.4409,416.4409,184416.688156,246.74123325000002
1008,RegionD,440.9088,540.19,160.4993,75.9381,167.0639,136.6887,342.8095,175.7456,60395.162642999996,155.12129875000002
1008,RegionE,415.4,540.19,228.47,62.344,137.1568,112.2192,244.53,107.3732,34547.13768,57.95361
1008,RegionF,462.8134,540.19,283.224,51.3932,113.065,92.5078,239.5894,126.5244,40026.381272,67.10899094000001
1009,RegionA,501.4575,587.87,60.1749,55.0,0.0,472.6951,459.2826,459.2826,218673.631512,307.85712678
1009,RegionB,510.246,587.87,76.5369,49.5,0.0,461.8331,449.9091,449.9091,205284.524148,282.13799661
1009,RegionC,530.5548,587.87,95.4999,46.75,0.0,445.6201,450.3549,450.3549,199529.738445,267.78102354
1009,RegionD,518.9248,587.87,187.3434,80.1053,176.2317,144.1896,393.9814,217.7497,72942.18234700001,178.90695374
1009,RegionE,495.6125,587.87,272.5869,63.0566,138.7246,113.5019,280.6256,141.901,43325.579168000004,66.73276768000001
1009,RegionF,498.5258,587.87,308.0668,55.9606,123.1134,100.7292,250.459,127.3456,40848.15340200001,70.40402490000001
1010,RegionA,544.32,650.0,65.3184,0.0,0.0,584.6816,486.6637,486.6637,231817.38685799998,325.72401441
1010,RegionB,526.5675,650.0,78.9851,0.0,0.0,571.0149,453.8584,453.8584,207181.821016,284.16074424
1010,RegionC,531.438,650.0,95.6588,0.0,0.0,554.3412,441.7065,441.7065,195790.82319,262.24114905
1010,RegionD,529.664,650.0,190.679,91.8642,180.0,187.4568,401.385,221.385,74245.80480000001,181.98795900000002
1010,RegionE,501.9,650.0,276.045,74.791,164.5402,134.6238,283.455,118.9148,38995.899182,67.3205625
1010,RegionF,496.1509,650.0,307.6136,68.4773,150.65,123.2591,248.5373,97.8873,34674.759199,69.76442011
1011,RegionA,544.32,722.35,65.3184,0.0,0.0,657.0316,479.0016,479.0016,228273.002496,318.536064
1011,RegionB,531.36,722.35,79.704,0.0,0.0,642.646,451.656,451.656,206275.81175999998,280.9751976
1011,RegionC,536.544,722.35,96.5779,0.0,0.0,625.7721,439.9661,439.9661,195111.766367,259.579999
1011,RegionD,562.5728,722.35,203.1013,103.8497,180.0,235.399,421.8715,241.8715,80108.847615,190.05311075000003
1011,RegionE,531.5625,722.35,292.3594,85.9981,189.1959,154.7966,296.8031,107.6072,37533.572091,70.04553159999999
1011,RegionF,554.2788,722.35,342.5197,75.9661,167.1253,136.7389,271.7591,104.6338,37437.893612999986,75.79361298999999
1012,RegionA,544.32,800.0,65.3184,0.0,0.0,734.6816,479.0016,479.0016,228383.17286400002,315.08725248
1012,RegionB,531.36,800.0,79.704,0.0,0.0,720.296,451.656,451.656,206370.65952000002,277.94910239999996
1012,RegionC,536.544,800.0,96.5779,0.0,0.0,703.4221,439.9661,439.9661,195204.15924799998,256.76421596
1012,RegionD,607.5264,800.0,221.1513,49.8228,180.0,349.0259,448.7751,268.7751,87808.909725,199.97418456
1012,RegionE,585.8,800.0,322.19,62.8038,220.0,195.0062,321.21,101.21,37647.68439999999,74.97041399999999
1012,RegionF,564.4896,800.0,345.4459,90.9108,200.0038,163.6395,279.0437,79.0399,32590.310137999993,76.98815683
1013,RegionA,544.32,877.65,65.3184,0.0,0.0,812.3316,479.0016,479.0016,228488.553216,310.53673728
1013,RegionB,531.36,877.65,79.704,0.0,0.0,797.946,451.656,451.656,206465.50728,273.8841984
1013,RegionC,536.544,877.65,96.5779,0.0,0.0,781.0721,439.9661,439.9661,195292.152468,253.02450410999995
1013,RegionD,602.3296,877.65,222.1312,0.0,180.0,475.5188,380.1984,200.1984,68313.12019199999,166.94511744
1013,RegionE,576.75,877.65,317.2125,0.0,220.0,340.4375,259.5375,39.5375,22137.165625,59.693625000000004
1013,RegionF,605.1423,877.65,364.5537,0.0,220.0,293.0963,297.6912,77.6912,33414.16799999999,80.94223727999999
1014,RegionA,544.32,950.0,65.3184,0.0,0.0,884.6816,479.0016,479.0016,228593.933568,305.1240192
1014,RegionB,531.36,950.0,79.704,0.0,0.0,870.296,451.656,451.656,206560.35504,269.1418104
1014,RegionC,536.544,950.0,96.5779,0.0,0.0,853.4221,439.9661,439.9661,195384.545349,248.62484311
1014,RegionD,646.848,950.0,242.568,0.0,180.0,527.432,404.28,224.28,75208.04279999998,174.44681999999997
1014,RegionE,585.4,950.0,321.97,0.0,220.0,408.03,263.43,43.43,23128.9141,59.535180000000004
1014,RegionF,610.235,950.0,360.0386,0.0,220.0,369.9614,250.1964,30.1964,20838.571532,66.82745844
1015,RegionA,544.32,1012.13,65.3184,0.0,0.0,946.8116,479.0016,479.0016,351841.045248,299.28019968
1015,RegionB,531.36,1012.13,79.704,0.0,0.0,932.426,451.656,451.656,317929.69152,263.992932
1015,RegionC,536.544,1012.13,96.5779,0.0,0.0,915.5521,439.9661,439.9661,300725.62867199996,243.87320923
1015,RegionD,584.9216,1012.13,223.5778,0.0,180.0,608.5522,361.3438,181.3438,96923.69818399998,152.95683054
1015,RegionE,601.2875,1012.13,358.7206,0.0,220.0,433.4094,242.5669,22.5669,27512.310123000003,53.777081730000006
1015,RegionF,582.3712,1012.13,335.1716,0.0,220.0,456.9584,247.1996,27.1996,30850.940772,64.7662952
1016,RegionA,544.32,1059.81,65.3184,0.0,0.0,994.4916,479.0016,479.0016,351999.115776,293.43638016
1016,RegionB,531.36,1059.81,79.704,0.0,0.0,980.106,451.656,451.656,318074.22144,258.84405360000005
1016,RegionC,536.544,1059.81,96.5779,0.0,0.0,963.2321,439.9661,439.9661,300862.018163,239.12157534999997
1016,RegionD,621.056,1059.81,242.2118,0.0,180.0,637.5982,378.8442,198.8442,104645.75405399999,157.22034299999999
1016,RegionE,546.025,1059.81,349.456,0.0,220.0,490.354,196.569,-23.431,9682.920960000003,42.7341006
1016,RegionF,591.1469,1059.81,331.0423,0.0,220.0,508.7677,260.1046,40.1046,36130.90295,66.82087174
1017,RegionA,544.32,1089.78,69.5448,0.0,0.0,1020.2352,474.7752,474.7752,349045.231536,285.48232776
1017,RegionB,531.36,1089.78,83.8298,0.0,0.0,1005.9502,447.5302,447.5302,315307.40241,251.7357375
1017,RegionC,536.544,1089.78,100.744,0.0,0.0,989.036,435.8,435.8,298143.854,232.45572
1017,RegionD,573.0688,1089.78,227.9465,0.0,180.0,681.8335,345.1223,165.1223,89888.248261,140.60282501999998
1017,RegionE,556.3375,1089.78,376.7958,0.0,220.0,492.9842,179.5417,-40.4583,3080.9750169999897,38.31419878
1017,RegionF,512.9784,1089.78,279.3018,0.0,220.0,590.4782,233.6766,13.6766,25355.270504000015,58.933238519999996
1018,RegionA,544.32,1100.0,73.4832,0.0,0.0,1026.5168,470.8368,470.8368,346300.4664,278.59413456
1018,RegionB,531.36,1100.0,87.6744,0.0,0.0,1012.3256,443.6856,443.6856,312736.232016,245.5799796
1018,RegionC,536.544,1100.0,104.6261,0.0,0.0,995.3739,431.9179,431.9179,295617.56829699996,226.71370571
1018,RegionD,486.4128,1100.0,196.9972,0.0,180.0,723.0028,289.4156,109.4156,65457.09645599999,115.99777248
1018,RegionE,515.2375,1100.0,363.6982,0.0,220.0,516.3018,151.5393,-68.4607,-7787.074525999989,31.823252999999998
1018,RegionF,526.7071,1100.0,279.1548,0.0,220.0,600.8452,247.5523,27.5523,31033.945303,61.41772563
1019,RegionA,489.4425,1089.78,69.1157,0.0,0.0,1020.6643,420.3268,420.3268,309284.86597600003,245.6810146
1019,RegionB,521.181,1089.78,89.2331,0.0,0.0,1000.5469,431.9479,431.9479,304592.38116399996,236.18911171999997
1019,RegionC,536.544,1089.78,107.9597,0.0,0.0,981.8203,428.5843,428.5843,293460.241896,222.22095954999998
1019,RegionD,483.8272,1089.78,198.9561,0.0,180.0,710.8239,284.8711,104.8711,63488.004895,112.78046849
1019,RegionE,495.2125,1089.78,358.4678,0.0,220.0,511.3122,136.7447,-83.2553,-13535.395755000012,28.36085078
1019,RegionF,474.1799,1089.78,245.423,0.0,220.0,624.357,228.7569,8.7569,23364.333151000013,56.068316190000004
1020,RegionA,492.9795,1059.81,71.9655,0.0,0.0,987.8445,421.014,421.014,309921.03582,244.27232280000004
1020,RegionB,480.7755,1059.81,84.6072,0.0,0.0,975.2028,396.1683,396.1683,279476.927235,215.00053640999997
1020,RegionC,483.5796,1059.81,99.6081,0.0,0.0,960.2019,383.9715,383.9715,263024.317215,197.63013105000002
1020,RegionD,485.888,1059.81,202.1201,0.0,180.0,677.6899,283.7679,103.7679,63029.08187699999,111.52078470000001
1020,RegionE,439.4625,1059.81,320.8076,0.0,220.0,519.0024,118.6549,-101.3451,-20570.184801000003,24.43104391
1020,RegionF,456.9206,1059.81,232.1332,0.0,220.0,607.6768,224.7874,4.7874,21751.25510399998,54.69077442
1021,RegionA,444.4038,1012.13,66.2063,0.0,0.0,945.9237,378.1975,378.1975,278515.984925,219.01417224999997
1021,RegionB,449.1315,1012.13,80.3846,0.0,0.0,931.7454,368.7469,368.7469,260239.437206,199.75019572999997
1021,RegionC,464.5218,1012.13,97.0747,0.0,0.0,915.0553,367.4471,367.4471,251807.82315899996,188.75757527000002
1021,RegionD,433.4502,1012.13,181.606,0.0,180.0,650.524,251.8442,71.8442,49014.597601999994,98.79847966
1021,RegionE,408.1125,1012.13,295.419,0.0,220.0,496.711,112.6935,-107.3065,-22894.61735500001,23.15851425
1021,RegionF,432.327,1012.13,217.0474,0.0,220.0,575.0826,215.2796,-4.7204,17870.942748,52.269886879999994
1022,RegionA,448.52,950.0,67.278,0.0,0.0,882.722,381.242,381.242,280868.60624000005,221.6540988
1022,RegionB,415.773,950.0,74.8391,0.0,0.0,875.1609,340.9339,340.9339,240709.561417,185.43394821
1022,RegionC,432.2436,950.0,90.7712,0.0,0.0,859.2288,341.4724,341.4724,234099.81854399998,176.09731668
1022,RegionD,396.535,950.0,166.5447,0.0,180.0,603.4553,229.9903,49.9903,39419.232097,90.57018013999999
1022,RegionE,393.9875,950.0,278.1097,0.0,220.0,451.8903,115.8778,-104.1222,-21667.035026000005,23.90559014
1022,RegionF,401.207,950.0,200.6035,0.0,220.0,529.3965,200.6035,-19.3965,11870.006515000001,48.9071333
1023,RegionA,368.55,877.65,54.9058,0.0,0.0,822.7442,313.6442,313.6442,231158.911842,184.07778098
1023,RegionB,387.396,877.65,69.3353,0.0,0.0,808.3147,318.0607,318.0607,224646.27240999998,174.64713037
1023,RegionC,391.0368,877.65,81.718,0.0,0.0,795.932,309.3188,309.3188,212140.11260400002,161.06229916
1023,RegionD,345.6051,877.65,144.8009,0.0,180.0,552.8491,200.8042,20.8042,26588.376672000006,79.83974992
1023,RegionE,362.4963,877.65,245.5112,0.0,220.0,412.1388,116.9851,-103.0149,-21243.135801999997,24.36799633
1023,RegionF,362.4834,877.65,181.9828,0.0,220.0,475.6672,180.5006,-39.4994,3644.570670000001,44.42119766
1024,RegionA,321.6928,800.0,46.961,0.0,0.0,753.039,274.7318,274.7318,202557.008822,163.57531372000003
1024,RegionB,329.9792,800.0,58.07,0.0,0.0,741.93,271.9092,271.9092,192122.883444,151.45342440000002
1024,RegionC,343.7442,800.0,70.8047,0.0,0.0,729.1953,272.9395,272.9395,187261.06155500002,144.1666439
1024,RegionD,316.9152,800.0,131.8306,0.0,180.0,488.1694,185.0846,5.0846,19675.501918,74.64461917999999
1024,RegionE,317.5,800.0,203.2,0.0,220.0,376.8,114.3,-105.7,-22295.784,24.15159
1024,RegionF,328.7903,800.0,167.0381,0.0,220.0,412.9619,161.7522,-58.2478,-4034.098880000005,40.38952434
1025,RegionA,286.8885,722.35,40.5124,0.0,0.0,681.8376,201.3761,201.3761,215363.68390600002,122.07419182
1025,RegionB,282.528,722.35,48.3725,0.0,0.0,673.9775,193.6555,193.6555,198477.52195,109.82203405
1025,RegionC,311.6178,722.35,62.7016,0.0,0.0,659.6484,210.6662,210.6662,209652.89557800003,113.29628235999999
1025,RegionD,280.4736,722.35,115.3344,0.0,180.0,427.0156,0.0,-180.0,-89674.2,0.0
1025,RegionE,258.075,722.35,153.9643,0.0,220.0,348.3857,0.0,-220.0,-96857.2,0.0
1025,RegionF,296.9641,722.35,153.7008,0.0,220.0,348.6492,0.0,-220.0,-101954.6,0.0
1026,RegionA,336.582,650.0,45.4386,0.0,0.0,604.5614,246.1434,246.1434,263334.055056,152.31353592000002
1026,RegionB,304.452,650.0,50.2346,0.0,0.0,599.7654,213.7174,213.7174,219115.901524,123.69963111999999
1026,RegionC,321.8436,650.0,62.7595,0.0,0.0,587.2405,220.8341,220.8341,219849.179914,121.21583749000001
1026,RegionD,305.472,650.0,123.7162,0.0,180.0,346.2838,0.0,-180.0,-89706.6,0.0
1026,RegionE,308.225,650.0,169.5238,0.0,220.0,260.4762,0.0,-220.0,-96892.40000000001,0.0
1026,RegionF,294.0812,650.0,155.863,0.0,220.0,274.137,0.0,-220.0,-101992.0,0.0
1027,RegionA,298.485,587.87,38.1358,0.0,0.0,549.7342,215.3492,215.3492,230466.71384,136.12222932
1027,RegionB,350.163,587.87,55.2433,0.0,0.0,532.6267,254.4197,254.4197,260935.38851699998,150.43836861000003
1027,RegionC,332.994,587.87,62.5245,0.0,0.0,525.3455,232.2195,232.2195,231262.75566,130.2286956
1027,RegionD,303.0784,587.87,120.5538,0.0,180.0,287.3162,0.5246,-179.4754,-89401.90191,0.22463371999999998
1027,RegionE,265.3875,587.87,145.9631,0.0,220.0,221.9069,0.0,-220.0,-96925.4,0.0
1027,RegionF,335.3181,587.87,182.5709,0.0,220.0,185.2991,0.0,-220.0,-102027.2,0.0
1028,RegionA,337.6755,540.19,40.5211,0.0,0.0,499.6689,252.1544,252.1544,269943.89292,162.7656652
1028,RegionB,322.164,540.19,48.3246,0.0,0.0,491.8654,233.3394,233.3394,239394.55743000002,140.89032972
1028,RegionC,331.7658,540.19,59.7178,0.0,0.0,480.4722,233.798,233.798,232911.90558000002,133.8727348
1028,RegionD,273.0752,540.19,106.4993,0.0,180.0,253.6907,0.0,-180.0,-89766.0,0.0
1028,RegionE,313.5375,540.19,172.4456,0.0,202.2594,165.485,0.0,-202.2594,-89139.762768,0.0
1028,RegionF,331.5081,540.19,185.6445,0.0,195.0,159.5455,0.0,-195.0,-90462.45000000001,0.0
1029,RegionA,333.855,510.22,40.0626,0.0,0.0,470.1574,248.7924,248.7924,266429.293236,163.7053992
1029,RegionB,346.086,510.22,51.9129,0.0,0.0,458.3071,253.6731,253.6731,260337.092337,156.13579305000002
1029,RegionC,339.7008,510.22,61.1461,0.0,0.0,449.0739,240.3047,240.3047,239468.439644,140.26585339
1029,RegionD,375.9232,510.22,143.6912,0.0,180.0,186.5288,174.4029,-5.5971,21746.318723999982,77.73137252999999
1029,RegionE,355.6375,510.22,195.6006,0.0,173.0407,141.5787,0.0,-173.0407,-76284.992595,0.0
1029,RegionF,320.7131,510.22,184.5797,0.0,179.1021,146.5381,4.7756,-174.3266,-80271.134041,1.31758804
1030,RegionA,342.8865,500.0,41.1464,55.0,0.0,403.8536,301.7401,301.7401,200623.97508899999,201.77360486999999
1030,RegionB,369.1575,500.0,55.3736,49.5,0.0,395.1264,313.7839,313.7839,199939.96324100002,196.30320784000003
1030,RegionC,386.7726,500.0,69.6191,46.75,0.0,383.6309,317.1535,317.1535,196229.21352000002,188.1354562
1030,RegionD,328.4608,500.0,123.1728,75.3654,165.804,135.6578,205.288,39.484,30163.338999999993,92.99546400000001
1030,RegionE,335.65,500.0,184.6075,63.0785,138.7727,113.5413,151.0425,12.2698,15018.847958000006,35.84238525
1030,RegionF,335.2927,500.0,197.8227,60.4355,132.958,108.7838,137.47,4.512,12470.80964,38.546588
1031,RegionA,387.8415,510.22,46.541,55.0,0.0,408.679,341.3005,341.3005,226992.13654,231.09456855000002
1031,RegionB,431.028,510.22,64.6542,49.5,0.0,396.0658,366.3738,366.3738,233515.668906,232.06116492
1031,RegionC,430.7118,510.22,77.5281,46.75,0.0,385.9419,353.1837,353.1837,218581.860093,212.12213022
1031,RegionD,394.4448,510.22,145.466,72.9508,160.4917,131.3114,248.9788,88.487,49170.840866000006,114.18167768
1031,RegionE,397.275,510.22,218.5012,58.3438,128.3563,105.0187,178.7737,50.4175,27608.68505999999,42.94144274
1031,RegionF,394.0429,510.22,237.3818,54.5676,120.0488,98.2217,156.6611,36.6123,23286.645679,44.47608629
1032,RegionA,479.142,540.19,57.497,55.0,0.0,427.693,439.645,439.645,211231.83669999999,300.0577125
1032,RegionB,498.177,540.19,74.7266,49.5,0.0,415.9635,439.6505,439.6505,202432.67622000002,280.6728792
1032,RegionC,501.8646,540.19,90.3356,46.75,0.0,403.1044,426.829,426.829,190835.2459,258.40227660000005
1032,RegionD,448.8832,540.19,163.4021,75.3576,165.7867,135.6436,347.8811,182.0944,62716.281507,160.82543253
1032,RegionE,442.6875,540.19,243.4781,59.3424,130.5532,106.8163,256.8094,126.2561,39299.610224000004,62.19923668
1032,RegionF,455.7522,540.19,278.9028,52.2574,114.9664,94.0634,236.8494,121.883,39283.83736800001,67.78629828
1033,RegionA,521.046,587.87,62.5255,55.0,0.0,470.3445,476.5205,476.5205,229006.22189000002,326.2259343
1033,RegionB,531.36,587.87,79.704,49.5,0.0,458.666,467.856,467.856,215475.75936,299.6149824
1033,RegionC,527.9052,587.87,95.0229,46.75,0.0,446.0971,448.1823,448.1823,200431.60638299998,272.18111079
1033,RegionD,477.0432,587.87,172.2232,83.1294,180.0,152.5174,367.22,187.22,65101.0844,170.27991400000002
1033,RegionE,499.7875,587.87,274.8831,62.5974,137.7142,112.6753,282.5044,144.7901,44409.038687999986,68.62031875999999
1033,RegionF,478.8408,587.87,295.9023,58.3935,128.4658,105.1084,242.9385,114.4727,38109.14726500001,69.74764335
1034,RegionA,544.32,650.0,65.3184,0.0,0.0,584.6816,485.975,485.975,233608.1825,332.06671750000004
1034,RegionB,531.36,650.0,79.704,0.0,0.0,570.296,457.932,457.932,210955.53444000002,292.7101344
1034,RegionC,536.544,650.0,96.5779,0.0,0.0,553.4221,445.8934,445.8934,199457.035688,270.25598973999996
1034,RegionD,551.232,650.0,198.4435,90.3113,180.0,181.2452,415.1885,235.1885,78886.71458,192.19075664999997
1034,RegionE,517.2125,650.0,284.4669,73.1066,160.8346,131.5919,290.3456,129.511,41833.119726000004,70.408808
1034,RegionF,553.8089,650.0,343.3615,61.3277,134.9209,110.3899,270.4474,135.5264,44118.9547,77.4831801
1035,RegionA,544.32,722.35,65.3184,0.0,0.0,657.0316,479.0016,479.0016,230303.96928,325.09838592
1035,RegionB,531.36,722.35,79.704,0.0,0.0,642.646,451.656,451.656,208109.53512,286.75639440000003
1035,RegionC,536.544,722.35,96.5779,0.0,0.0,625.7721,439.9661,439.9661,196845.232801,264.90358881
1035,RegionD,569.6384,722.35,205.6521,103.3396,180.0,233.3583,426.3863,246.3863,82120.426045,196.05242074
1035,RegionE,547.0375,722.35,300.8706,84.2959,185.4509,151.7326,303.7669,118.316,40377.591907,73.14706952
1035,RegionF,566.2168,722.35,349.8968,74.4906,163.8794,134.0831,276.32,112.4406,39663.562210000004,78.64067200000001
1036,RegionA,544.32,800.0,65.3184,0.0,0.0,734.6816,479.0016,479.0016,230351.86943999998,321.50587392
1036,RegionB,531.36,800.0,79.704,0.0,0.0,720.296,451.656,451.656,208150.18416,283.5948024
1036,RegionC,536.544,800.0,96.5779,0.0,0.0,703.4221,439.9661,439.9661,196884.82975,261.95581594
1036,RegionD,597.1328,800.0,217.3678,49.2481,180.0,353.3841,442.165,262.165,86666.188,201.0524255
1036,RegionE,540.8375,800.0,297.4606,70.0608,220.0,212.4786,300.9769,80.9769,32837.546989,71.69269758
1036,RegionF,585.1398,800.0,358.083,88.3834,194.4435,159.0901,287.0568,92.6133,36172.88429100001,80.8064892
1037,RegionA,544.32,877.65,65.3184,0.0,0.0,812.3316,479.0016,479.0016,230394.97958400002,316.71585792
1037,RegionB,531.36,877.65,79.704,0.0,0.0,797.946,451.656,451.656,208190.8332,279.39440160000004
1037,RegionC,536.544,877.65,96.5779,0.0,0.0,781.0721,439.9661,439.9661,196920.02703799997,258.08411426
1037,RegionD,594.5344,877.65,219.2564,0.0,180.0,478.3936,375.278,195.278,67471.55828,168.08701620000002
1037,RegionE,628.3,877.65,345.565,0.0,220.0,312.085,282.735,62.735,28212.27975,66.329631
1037,RegionF,591.8454,877.65,356.5433,3.974,220.0,297.1327,295.3021,75.3021,33055.274141,81.88727233
1038,RegionA,544.32,950.0,65.3184,0.0,0.0,884.6816,479.0016,479.0016,230433.299712,311.15943935999996
1038,RegionB,531.36,950.0,79.704,0.0,0.0,870.296,451.656,451.656,208222.44912,274.4713512
1038,RegionC,536.544,950.0,96.5779,0.0,0.0,853.4221,439.9661,439.9661,196955.224326,253.55246343000002
1038,RegionD,609.2928,950.0,228.4848,0.0,180.0,541.5152,380.808,200.808,69069.9384,167.55552
1038,RegionE,562.875,950.0,309.5813,0.0,220.0,420.4188,253.2937,33.2937,20742.47043000001,58.38419785
1038,RegionF,587.0067,950.0,346.334,0.0,220.0,383.666,240.6727,20.6727,18460.98580199999,65.55924347999999
1039,RegionA,544.32,1012.13,65.3184,0.0,0.0,946.8116,479.0016,479.0016,354561.77433600003,305.1240192
1039,RegionB,531.36,1012.13,79.704,0.0,0.0,932.426,451.656,451.656,320391.21672,269.1418104
1039,RegionC,536.544,1012.13,96.5779,0.0,0.0,915.5521,439.9661,439.9661,303053.049341,248.62484311
1039,RegionD,616.96,1012.13,235.824,0.0,180.0,596.306,381.136,201.136,106422.99152,164.460184
1039,RegionE,583.725,1012.13,348.243,0.0,220.0,443.887,235.482,15.482,24957.352939999997,53.218932
